,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
40,75.0,190,81.25,28.5,5,11,7,12,12,4,12,13,14,7,11,10,5,9,11,4.755,1.755,4.829,0.434,0.684,2.244,0.305,1.073,2.584,0.415,0.56,0.999,0.561,0.682,3.757,4.439,1.34,0.704,0.022,1.341,1.707,-7.634,12.925,1.22,0.389,0.976,0.074,0.098,0.755,0.536,1.147,0.467,0.463,1.343,0.345,47.742,47.533,9.124,3.78,7.535,0.605,1.56,3.536,0.441,2.22,4.0,0.555,0.464,0.511,0.908,0.902,1.294,0.697,0.854,2.195,0.389,-1.9,-0.3,-2.3,0.451,0.465,0.207,3.1,16.6,10.0,8.5,1.5,0.1,20.3,12.6
41,72.0,180,75.0,31.0,7,17,8,8,7,6,13,8,18,11,11,14,14,16,10,16.622,5.845,14.046,0.5,2.357,6.955,0.339,3.491,7.089,0.492,2.576,3.179,0.81,1.045,1.623,2.668,6.912,1.243,0.11,3.332,2.6,14.222,14.287,3.2,2.2,2.6,1.112,1.798,0.618,0.489,1.068,0.458,1.889,4.222,0.447,61.178,61.283,8.533,3.579,9.224,0.463,1.377,4.734,0.291,2.2,4.491,0.49,0.735,0.955,0.77,0.553,0.666,0.83,0.91,2.867,0.317,3.5,1.0,4.5,0.538,0.495,0.226,3.6,5.6,4.6,33.7,2.0,0.3,17.7,26.8
42,74.5,200,81.0,27.5,8,18,11,16,7,6,10,14,16,12,15,15,17,10,12,21.246,7.531,14.779,0.577,2.0,4.844,0.413,5.534,9.933,0.557,4.178,4.289,0.974,0.6,2.043,2.643,6.267,1.867,0.11,3.6,2.401,7.176,11.849,5.735,1.998,3.422,2.264,3.068,0.738,0.6,1.002,0.599,2.665,5.867,0.454,60.774,61.518,11.111,4.6,10.334,0.538,1.912,5.399,0.354,2.687,4.933,0.545,0.911,1.044,0.873,0.334,0.6,0.557,1.444,3.288,0.439,4.4,-0.1,4.3,0.637,0.328,0.29,2.2,7.4,4.8,36.1,3.0,0.3,17.8,30.0
43,76.0,190,82.0,27.5,12,13,14,11,7,7,14,16,9,11,13,13,10,9,11,12.929,4.618,10.881,0.51,1.857,5.143,0.361,2.761,5.74,0.481,1.834,2.739,0.67,0.929,3.451,4.38,1.097,1.0,0.213,1.382,1.619,1.264,13.758,3.286,0.906,1.835,0.214,0.407,0.526,1.429,2.998,0.477,1.118,2.333,0.479,52.052,51.973,6.407,2.739,6.665,0.481,0.929,2.95,0.315,1.812,3.714,0.488,0.214,0.262,0.817,0.688,1.5,0.459,0.905,1.953,0.463,0.7,1.2,1.8,0.535,0.473,0.252,4.1,14.5,9.4,6.9,1.9,0.7,10.3,23.6
44,72.5,180,80.0,30.0,10,17,8,11,7,7,11,17,16,9,13,16,13,6,11,10.863,3.757,8.674,0.509,1.321,3.46,0.382,2.432,5.218,0.466,2.026,3.326,0.609,0.65,1.377,2.027,4.191,0.782,0.026,2.702,2.487,5.109,13.071,2.485,2.028,2.703,0.674,0.998,0.675,0.567,0.917,0.618,1.189,3.296,0.361,46.135,46.449,7.027,2.893,7.054,0.498,1.243,3.866,0.322,1.649,3.189,0.517,0.565,0.674,0.838,0.241,0.459,0.525,0.838,2.054,0.408,1.7,0.6,2.3,0.536,0.399,0.383,2.9,6.1,4.5,29.8,1.7,0.1,21.0,24.7
45,77.5,215,81.25,41.5,7,19,15,16,11,7,14,7,7,18,8,18,11,12,11,20.382,6.787,15.071,0.57,3.595,10.001,0.359,3.191,5.071,0.629,3.214,3.953,0.813,0.834,3.023,3.857,1.808,1.74,0.286,1.454,1.358,15.333,13.098,4.952,4.498,2.977,1.929,2.119,0.91,0.548,1.072,0.511,0.715,1.881,0.38,60.801,60.61,9.76,4.023,9.358,0.521,1.714,4.666,0.367,2.307,4.69,0.492,0.429,0.521,0.823,0.5,0.832,0.601,1.381,3.332,0.414,1.9,1.2,3.0,0.606,0.664,0.262,3.1,11.0,7.2,8.9,2.9,0.9,8.0,27.1
46,75.5,210,81.25,27.5,10,13,7,6,4,7,7,10,16,11,16,11,15,14,10,17.619,6.213,13.357,0.527,1.643,4.285,0.383,4.572,9.07,0.504,3.55,4.715,0.753,1.024,2.429,3.453,7.474,1.666,0.285,3.001,2.332,12.19,12.101,4.714,3.5,3.643,1.714,2.428,0.706,0.641,1.312,0.489,2.214,5.333,0.415,66.07,66.184,11.88,4.88,12.522,0.474,2.119,6.904,0.307,2.763,5.618,0.492,0.688,0.857,0.803,0.596,1.047,0.569,1.477,3.715,0.398,4.2,0.5,4.7,0.571,0.321,0.353,3.5,7.3,5.6,33.3,2.5,0.8,16.3,25.0
47,76.5,220,80.0,27.5,14,14,20,9,10,7,10,12,16,11,8,13,17,10,12,16.163,5.893,12.539,0.577,2.676,6.567,0.407,3.216,5.973,0.538,1.703,2.189,0.778,1.054,3.973,5.027,1.459,0.891,0.296,1.376,1.892,3.163,13.615,4.324,1.403,1.921,0.297,0.541,0.549,1.866,3.268,0.571,1.056,2.162,0.488,59.912,59.599,9.46,4.136,9.946,0.476,1.188,4.513,0.263,2.945,5.434,0.542,0.46,0.54,0.852,1.189,1.973,0.603,1.299,2.919,0.445,1.9,0.7,2.6,0.599,0.524,0.175,4.0,14.4,9.3,8.3,1.5,0.9,9.2,22.4
48,77.0,205,81.25,29.0,13,10,5,15,14,8,17,16,15,13,11,10,14,12,12,9.32,3.501,6.976,0.52,0.25,0.888,0.282,3.249,6.091,0.533,2.07,3.069,0.674,1.181,2.296,3.477,6.365,1.568,0.272,3.658,2.136,10.568,8.684,3.454,2.975,2.274,1.0,1.16,0.862,0.728,1.275,0.571,1.524,3.661,0.416,57.718,57.755,8.068,3.432,8.068,0.5,1.205,3.953,0.305,2.227,4.113,0.541,0.726,1.137,0.639,0.477,0.795,0.6,1.023,2.183,0.469,1.2,1.3,2.5,0.56,0.127,0.44,4.4,8.9,6.6,31.7,2.7,1.0,30.5,18.4
49,72.5,175,76.0,32.5,6,14,14,10,6,9,7,11,11,15,17,12,12,8,10,19.476,6.9,15.35,0.52,2.176,5.725,0.38,4.726,9.625,0.491,3.5,4.225,0.828,0.875,1.674,2.549,4.298,0.775,0.0,3.55,2.75,-4.024,12.785,5.0,2.775,3.402,2.199,3.276,0.671,0.299,0.675,0.443,2.226,5.675,0.392,59.4,58.973,11.724,5.0,11.126,0.527,1.723,5.15,0.335,3.275,5.977,0.548,1.0,1.124,0.89,0.525,0.702,0.748,1.75,4.15,0.422,2.2,-0.7,1.5,0.566,0.373,0.275,3.1,6.1,4.6,28.8,1.3,0.0,17.1,31.3
50,74.5,185,78.0,33.0,12,15,12,11,4,9,16,15,7,13,10,16,13,8,12,18.001,6.288,13.623,0.571,2.978,8.177,0.364,3.313,5.443,0.609,2.444,3.333,0.733,0.466,1.266,1.732,1.62,1.668,0.132,1.376,1.534,14.512,14.551,3.775,2.134,2.334,1.199,1.511,0.794,0.689,1.334,0.516,1.423,2.601,0.547,55.108,54.858,7.131,2.978,7.956,0.448,1.18,4.135,0.285,1.799,3.822,0.471,0.267,0.355,0.752,0.423,0.822,0.515,1.109,2.646,0.419,1.5,1.2,2.7,0.596,0.6,0.245,1.9,5.0,3.4,9.4,3.0,0.5,8.4,26.6
51,71.5,190,76.0,32.5,7,11,9,14,6,5,14,18,16,10,12,10,16,8,11,9.073,3.072,6.855,0.503,0.755,2.635,0.287,2.314,4.221,0.548,2.171,2.951,0.736,0.537,1.44,1.977,8.022,1.219,0.05,4.073,2.488,4.902,10.235,2.732,2.683,2.366,1.17,1.463,0.8,0.195,0.292,0.668,0.953,2.465,0.387,56.113,56.252,10.56,4.387,9.048,0.583,1.781,4.51,0.395,2.61,4.537,0.575,0.976,1.122,0.87,0.439,0.535,0.821,1.195,2.88,0.415,2.4,-0.9,1.5,0.556,0.384,0.43,2.2,5.7,4.0,39.0,2.2,0.2,33.3,19.5
52,73.5,190,77.25,29.0,8,11,7,8,8,12,14,13,12,13,15,10,9,8,10,10.302,3.651,9.255,0.448,0.998,3.255,0.307,2.653,5.998,0.442,2.002,2.906,0.689,0.676,1.372,2.048,5.138,0.767,0.07,3.116,2.443,-0.279,12.221,2.699,1.582,2.604,0.978,1.814,0.539,0.373,0.697,0.535,1.302,3.488,0.373,49.328,49.491,8.373,3.581,8.256,0.507,1.21,3.187,0.38,2.372,5.071,0.468,0.885,1.092,0.81,0.349,0.603,0.579,1.138,3.372,0.337,1.5,0.1,1.6,0.489,0.352,0.314,2.7,6.1,4.3,34.4,1.6,0.2,22.8,24.5
53,75.0,195,76.0,26.5,11,8,7,13,12,9,15,16,11,13,9,7,14,10,11,3.721,1.372,3.024,0.488,0.21,0.767,0.274,1.162,2.256,0.515,0.767,1.185,0.647,0.301,0.932,1.233,2.209,0.907,0.021,1.559,1.116,5.837,9.068,1.487,0.698,1.186,0.559,0.745,0.75,0.187,0.325,0.575,0.419,1.187,0.353,27.863,27.872,4.442,1.884,3.859,0.575,0.673,1.837,0.366,1.21,2.022,0.598,0.511,0.603,0.847,0.254,0.395,0.643,0.441,1.022,0.432,-0.8,0.1,-0.6,0.525,0.254,0.392,2.4,7.5,5.0,22.0,3.3,0.1,30.5,16.6
54,77.0,205,81.0,34.5,11,16,6,16,11,9,13,11,13,11,12,16,12,5,12,13.168,4.977,10.905,0.533,1.667,4.427,0.377,3.31,6.477,0.511,1.548,1.832,0.845,1.168,4.094,5.262,0.951,1.69,0.357,1.287,1.904,5.927,11.694,4.191,1.691,1.571,0.38,0.571,0.665,1.714,2.999,0.572,1.215,2.903,0.419,57.509,57.033,6.573,2.736,7.475,0.439,1.095,3.546,0.309,1.642,3.93,0.418,0.214,0.308,0.695,0.668,1.43,0.467,0.762,2.191,0.348,0.8,1.9,2.7,0.562,0.406,0.168,4.2,15.2,9.6,5.7,3.0,1.1,9.9,20.2
55,75.5,220,76.0,30.0,12,12,10,14,12,10,10,15,17,12,15,11,14,17,13,11.822,4.355,8.577,0.513,0.089,0.401,0.222,4.264,8.178,0.521,3.024,3.533,0.856,0.667,2.309,2.976,10.11,1.799,0.134,3.177,3.246,11.844,8.538,4.131,2.133,2.798,1.599,2.268,0.705,0.467,0.801,0.583,2.199,5.113,0.43,63.519,63.694,11.332,4.687,11.333,0.5,1.957,5.755,0.34,2.732,5.578,0.49,0.933,1.222,0.764,0.268,0.578,0.464,1.533,3.779,0.406,5.0,0.3,5.3,0.583,0.047,0.412,2.3,7.7,5.1,44.3,2.8,0.4,23.9,18.8
56,76.0,200,77.0,37.5,7,12,14,11,7,6,10,13,9,11,10,13,13,7,11,12.122,4.145,10.486,0.511,2.437,7.268,0.335,1.704,3.221,0.529,1.39,2.292,0.606,0.83,2.659,3.489,2.048,0.829,0.146,2.172,2.341,-9.317,16.086,1.612,0.805,2.048,0.365,0.438,0.833,0.44,1.074,0.41,0.902,1.707,0.528,57.84,57.688,10.658,4.636,9.536,0.559,1.389,3.78,0.367,3.244,5.756,0.564,0.635,0.755,0.841,1.074,1.853,0.58,1.537,3.147,0.488,-1.0,0.2,-0.8,0.527,0.693,0.219,2.8,9.7,6.2,12.5,1.4,0.4,15.9,21.1
57,76.5,205,78.25,33.5,12,10,18,11,9,9,13,12,15,16,15,10,11,18,12,18.224,6.524,15.1,0.508,2.3,6.776,0.339,4.227,8.324,0.508,2.875,4.573,0.629,1.001,2.598,3.599,6.7,1.252,0.149,3.451,2.849,6.924,13.822,4.149,2.149,3.375,1.726,2.799,0.617,0.35,0.926,0.378,2.15,4.601,0.467,61.246,61.139,9.574,4.073,9.074,0.527,1.425,3.849,0.37,2.651,5.226,0.507,0.874,1.15,0.76,0.298,0.549,0.543,1.474,3.523,0.418,3.8,0.9,4.7,0.532,0.449,0.303,3.6,9.6,6.5,36.4,2.1,0.4,16.8,30.2
58,72.0,190,76.0,45.5,8,10,13,10,5,9,12,9,13,12,14,9,10,10,11,15.317,5.682,13.66,0.493,2.099,6.147,0.341,3.586,7.512,0.477,1.855,3.004,0.618,0.561,1.708,2.269,3.683,1.488,0.269,3.05,2.415,-6.634,13.024,4.099,2.56,2.756,1.732,2.609,0.664,0.318,0.708,0.449,1.538,4.194,0.367,53.357,53.697,9.561,4.098,9.173,0.521,1.365,3.757,0.363,2.732,5.413,0.505,0.877,1.342,0.654,0.366,0.584,0.627,1.487,3.487,0.426,1.2,0.0,1.2,0.511,0.45,0.22,2.3,6.7,4.5,27.9,2.8,0.8,16.9,30.6
59,71.5,185,74.25,28.5,3,10,15,14,8,9,9,17,8,14,11,9,10,7,10,5.537,1.899,4.999,0.467,0.872,2.564,0.34,1.026,2.435,0.421,0.872,1.179,0.74,0.436,1.077,1.513,1.847,0.897,0.024,2.0,1.513,-6.255,14.13,1.128,0.435,1.309,0.411,0.821,0.501,0.154,0.385,0.4,0.463,1.232,0.376,32.294,32.601,5.513,2.255,4.743,0.581,1.0,2.284,0.438,1.255,2.462,0.51,0.461,0.64,0.72,0.103,0.128,0.805,0.694,1.694,0.41,-1.8,-0.2,-1.9,0.502,0.513,0.236,3.0,7.2,5.2,19.2,2.7,0.1,26.6,21.4
60,74.0,195,78.25,32.0,10,18,9,5,7,4,17,13,11,15,8,17,8,13,10,18.704,5.956,15.726,0.485,3.341,9.704,0.344,2.615,6.021,0.434,3.455,3.839,0.9,1.022,2.09,3.112,3.68,1.115,0.067,2.546,2.364,8.637,15.831,2.772,2.888,2.591,0.636,0.931,0.683,0.752,1.703,0.442,1.228,3.386,0.363,54.951,55.174,8.365,3.547,8.887,0.471,1.273,4.227,0.301,2.274,4.657,0.488,0.727,0.886,0.821,0.568,1.003,0.566,0.976,2.771,0.352,2.6,1.2,3.8,0.537,0.617,0.244,4.1,7.9,6.1,23.9,2.0,0.2,12.8,32.6
61,69.5,180,70.0,30.5,9,12,16,18,5,9,11,13,15,14,10,11,19,12,12,18.451,6.426,14.024,0.565,2.999,8.375,0.358,3.425,5.651,0.606,2.6,3.6,0.722,0.701,1.324,2.025,4.175,1.252,0.099,1.926,2.425,9.377,12.714,4.75,3.451,2.773,1.775,2.05,0.866,0.6,1.125,0.533,1.051,2.476,0.424,65.193,65.333,12.2,4.923,11.351,0.537,2.349,6.7,0.351,2.575,4.649,0.554,0.5,0.575,0.87,0.599,0.876,0.684,1.474,3.201,0.46,2.4,-0.8,1.6,0.591,0.597,0.257,2.4,4.5,3.4,19.8,1.9,0.3,11.0,24.2
62,76.0,205,82.0,28.0,12,16,9,11,11,7,19,8,8,10,5,16,14,9,10,21.999,7.317,16.976,0.534,3.49,9.778,0.357,3.829,7.195,0.532,3.877,4.56,0.85,1.097,2.732,3.829,2.611,2.145,0.293,2.609,1.78,5.22,13.941,4.928,4.098,3.27,1.49,1.636,0.911,0.977,1.88,0.52,1.366,3.682,0.371,69.623,69.174,9.05,3.877,10.024,0.451,1.292,4.88,0.265,2.586,5.146,0.503,0.489,0.61,0.802,1.025,1.512,0.678,1.072,3.025,0.354,1.2,1.9,3.0,0.579,0.576,0.269,3.3,8.7,5.9,13.2,3.1,0.8,12.1,27.6
63,78.0,215,83.0,27.0,16,13,17,7,15,6,12,14,14,10,9,13,14,6,12,11.756,4.122,10.562,0.495,2.22,6.416,0.346,1.904,4.148,0.459,1.292,1.853,0.697,0.878,3.928,4.806,0.732,1.0,0.098,0.685,1.61,0.73,15.353,2.635,1.341,1.44,0.22,0.22,1.0,1.098,2.122,0.517,0.585,1.806,0.324,54.786,54.683,11.513,4.753,9.83,0.585,2.001,5.098,0.393,2.755,4.732,0.582,0.268,0.316,0.848,1.365,2.0,0.682,1.122,2.414,0.465,0.9,-0.8,0.1,0.517,0.607,0.175,3.4,15.9,9.6,4.3,1.8,0.3,5.7,19.9
64,78.0,220,78.0,25.5,5,9,12,14,5,5,13,13,13,8,13,9,6,12,11,4.107,1.594,3.405,0.476,0.054,0.242,0.223,1.54,3.163,0.487,0.866,1.352,0.641,0.378,1.163,1.541,2.73,0.591,0.054,2.461,1.837,-10.242,7.945,1.567,0.975,1.431,0.433,0.488,0.887,0.353,0.702,0.503,0.756,1.972,0.383,40.329,40.418,7.163,3.028,6.513,0.55,1.109,3.188,0.348,1.919,3.325,0.577,0.406,0.486,0.835,0.461,0.783,0.589,1.053,2.055,0.512,-2.3,-0.3,-2.7,0.513,0.071,0.397,2.1,6.5,4.3,21.0,1.5,0.2,38.1,14.5
65,75.5,200,78.0,26.5,12,10,16,9,10,10,8,7,16,6,16,10,8,10,11,9.2,3.29,8.469,0.476,1.489,4.51,0.33,1.801,3.958,0.455,1.132,2.001,0.566,1.111,3.045,4.156,2.222,0.51,0.177,1.51,1.978,1.821,12.746,2.667,1.245,1.757,0.245,0.4,0.612,1.088,2.333,0.466,0.466,1.223,0.381,59.55,59.773,9.178,3.779,9.422,0.487,1.623,4.599,0.353,2.156,4.821,0.447,0.29,0.378,0.767,0.467,1.111,0.42,1.399,3.334,0.42,0.0,-0.2,-0.2,0.492,0.533,0.236,4.1,10.9,7.5,10.5,0.9,0.5,13.9,16.3
66,79.0,230,85.0,32.5,14,17,15,13,5,9,7,13,14,9,10,16,17,11,13,21.422,7.315,16.132,0.581,4.105,10.712,0.383,3.21,5.42,0.592,2.684,3.447,0.779,0.552,1.712,2.264,3.317,1.0,0.079,1.659,1.79,3.081,15.052,4.368,1.946,2.551,1.159,1.236,0.938,1.027,1.763,0.583,1.026,2.422,0.424,57.382,57.387,10.5,4.369,9.369,0.56,1.764,4.841,0.364,2.607,4.527,0.576,0.577,0.738,0.782,0.5,0.789,0.634,1.526,3.0,0.509,3.6,-0.5,3.2,0.607,0.664,0.214,2.3,6.4,4.4,22.1,1.8,0.2,8.6,30.7
67,75.0,190,76.0,30.0,10,12,16,10,9,9,8,10,13,7,13,12,12,7,10,10.569,3.702,7.773,0.589,1.751,4.432,0.395,1.954,3.342,0.585,1.411,1.955,0.722,0.477,1.455,1.932,2.998,0.478,0.137,1.615,1.544,9.795,14.021,2.317,1.795,1.497,0.592,0.819,0.723,0.569,0.908,0.627,0.796,1.614,0.493,37.031,36.822,5.636,2.409,6.431,0.438,0.818,3.227,0.253,1.592,3.205,0.497,0.383,0.524,0.731,0.227,0.545,0.417,0.975,2.136,0.456,2.7,1.4,4.1,0.612,0.57,0.252,2.9,8.6,5.8,24.8,1.3,0.7,15.8,24.5
68,75.5,205,81.25,28.5,7,15,14,13,9,8,8,19,15,17,12,15,8,8,11,15.849,5.477,12.049,0.582,3.075,7.098,0.433,2.401,4.951,0.485,1.825,2.3,0.793,0.849,2.102,2.951,2.575,1.024,0.099,1.849,1.549,2.125,16.406,2.351,1.075,2.199,0.499,0.7,0.713,0.674,1.425,0.473,1.225,2.826,0.433,50.908,50.846,9.948,3.899,8.575,0.58,2.151,4.949,0.435,1.75,3.626,0.483,0.299,0.325,0.92,0.149,0.274,0.544,1.3,3.025,0.43,1.9,-0.4,1.5,0.607,0.589,0.191,3.8,8.5,6.3,17.5,2.0,0.3,12.4,26.6
69,77.5,215,79.0,31.0,6,8,9,12,7,10,14,15,16,15,9,8,9,11,11,4.27,1.625,3.648,0.525,0.582,1.791,0.325,1.04,1.854,0.561,0.437,0.581,0.752,0.502,1.184,1.686,1.52,0.96,0.042,0.814,0.772,4.939,10.901,1.126,0.416,0.665,0.292,0.375,0.779,0.27,0.52,0.519,0.48,0.958,0.501,30.421,30.42,4.29,1.751,4.439,0.484,0.791,2.333,0.339,0.957,2.105,0.455,0.166,0.187,0.888,0.164,0.29,0.566,0.626,1.624,0.385,-0.9,1.4,0.5,0.547,0.491,0.159,3.8,8.4,6.2,13.6,3.2,0.3,17.3,13.8
70,80.0,250,82.0,25.5,7,5,14,13,6,5,9,11,11,15,9,5,15,12,10,7.098,2.438,4.805,0.601,0.903,2.173,0.416,1.536,2.633,0.583,1.318,1.879,0.701,0.704,1.758,2.462,5.075,1.293,0.122,3.439,2.315,-1.635,12.787,1.854,2.414,1.634,0.756,0.877,0.862,0.171,0.293,0.584,0.611,1.464,0.417,48.982,48.484,8.829,3.704,8.585,0.514,1.416,4.221,0.335,2.292,4.367,0.525,0.66,0.853,0.774,0.243,0.464,0.524,1.39,3.049,0.456,0.2,0.2,0.4,0.63,0.452,0.391,3.4,8.0,5.7,30.7,2.7,0.5,37.9,16.8
71,78.5,220,82.25,35.5,7,14,9,7,9,6,13,12,4,9,14,16,12,8,11,9.488,3.584,9.05,0.466,1.269,4.294,0.296,2.315,4.756,0.487,1.05,1.54,0.682,1.294,2.634,3.928,0.657,1.535,0.121,1.121,1.562,7.438,12.33,2.634,1.392,1.462,0.44,0.587,0.75,0.879,1.805,0.487,1.001,2.365,0.423,47.811,47.582,8.245,3.414,8.025,0.514,1.417,3.804,0.373,1.999,4.22,0.474,0.267,0.267,1.0,0.561,0.877,0.64,1.172,3.071,0.382,-0.2,-0.3,-0.5,0.488,0.474,0.17,6.1,11.9,9.0,4.3,3.3,0.5,10.3,20.2
72,76.0,205,79.0,29.5,9,11,19,18,4,8,13,11,14,12,15,9,13,17,12,14.653,5.045,11.304,0.53,1.886,5.232,0.36,3.162,6.069,0.521,2.676,4.022,0.665,0.79,1.325,2.115,6.721,0.696,0.21,4.044,2.605,5.837,11.344,4.047,2.115,2.931,1.652,2.258,0.732,0.372,0.628,0.592,1.14,3.185,0.358,58.139,58.592,8.951,3.838,9.815,0.456,1.28,4.35,0.294,2.559,5.466,0.468,1.045,1.418,0.737,0.278,0.583,0.477,1.234,3.464,0.356,2.7,0.6,3.3,0.56,0.463,0.356,3.0,4.6,3.9,37.2,1.2,0.6,23.6,26.6
73,78.0,200,82.0,34.5,6,14,16,9,8,8,8,8,11,14,16,14,17,12,12,10.732,3.83,8.195,0.549,1.34,3.879,0.345,2.487,4.316,0.576,1.732,2.244,0.772,0.804,2.953,3.757,1.17,1.294,0.146,1.023,1.439,-1.754,12.284,2.635,0.706,1.83,0.488,0.758,0.644,0.828,1.343,0.617,1.17,2.221,0.527,47.82,47.643,6.878,2.779,6.66,0.516,1.316,3.609,0.365,1.464,3.05,0.48,0.146,0.243,0.601,0.293,0.463,0.633,1.025,2.341,0.438,1.4,0.4,1.8,0.584,0.473,0.274,3.8,13.7,8.8,8.2,2.7,0.5,10.0,19.5
74,75.0,210,75.25,27.5,14,18,9,5,11,14,10,17,7,17,16,18,8,9,11,15.474,5.762,11.881,0.561,1.81,4.691,0.386,3.953,7.191,0.55,2.143,2.716,0.789,1.311,3.808,5.119,0.738,0.761,0.142,0.808,2.048,5.929,11.931,4.951,1.451,1.953,0.428,0.62,0.69,2.047,3.573,0.573,1.476,2.999,0.492,57.182,56.81,8.594,3.548,8.716,0.493,1.5,4.285,0.35,2.047,4.427,0.462,0.356,0.452,0.788,0.572,1.022,0.56,1.121,2.952,0.38,2.3,0.6,2.9,0.592,0.395,0.229,4.8,15.1,9.8,4.3,1.3,0.5,5.8,21.7
75,71.0,190,75.25,26.0,8,9,11,10,4,3,11,15,14,14,9,8,12,15,11,8.069,2.859,5.809,0.57,0.904,2.12,0.426,1.953,3.69,0.529,1.45,2.069,0.701,0.738,1.142,1.88,5.62,0.929,0.0,3.166,2.073,4.311,10.021,2.524,2.381,1.644,0.93,1.334,0.697,0.333,0.452,0.737,0.689,1.905,0.362,53.851,53.958,10.452,4.263,9.737,0.537,1.929,5.119,0.377,2.334,4.618,0.505,0.836,0.975,0.857,0.382,0.618,0.618,1.118,3.024,0.37,0.8,-0.9,-0.1,0.6,0.365,0.356,3.0,4.5,3.8,29.4,1.7,0.0,32.0,16.5
76,77.0,225,81.0,30.0,9,18,12,13,10,15,16,11,19,8,16,17,14,18,13,17.758,6.123,12.756,0.575,2.415,6.146,0.393,3.707,6.611,0.561,3.097,3.389,0.914,0.779,2.856,3.635,4.098,1.415,0.242,1.854,2.22,3.293,13.62,3.658,1.489,2.488,1.146,1.488,0.77,0.682,1.463,0.466,1.878,3.661,0.513,66.583,66.529,8.197,3.367,8.759,0.468,1.463,4.635,0.316,1.902,4.122,0.461,0.489,0.66,0.741,0.39,0.659,0.592,1.025,2.805,0.365,2.1,2.1,4.2,0.623,0.482,0.266,2.8,9.9,6.4,19.4,2.1,0.6,11.5,21.9
77,75.5,230,78.0,29.5,10,16,13,11,6,5,18,8,9,13,14,15,16,16,11,17.123,5.707,11.585,0.568,1.755,4.95,0.355,3.949,6.632,0.595,3.952,4.438,0.89,0.537,1.779,2.316,3.049,1.855,0.121,1.878,1.83,20.803,12.609,4.145,1.854,3.027,1.293,1.805,0.716,0.781,1.122,0.696,1.877,3.709,0.506,59.855,59.677,6.927,2.95,8.269,0.419,1.025,4.414,0.232,1.927,3.853,0.5,0.341,0.464,0.735,0.659,1.025,0.643,0.928,2.365,0.392,1.9,2.0,3.9,0.632,0.427,0.383,2.1,6.8,4.5,15.8,3.1,0.4,12.2,23.3
78,79.0,230,80.0,26.5,9,14,13,14,5,15,11,12,8,16,17,14,16,15,12,14.088,4.957,11.043,0.522,1.607,4.152,0.387,3.349,6.889,0.486,2.567,3.478,0.738,1.239,3.783,5.022,1.239,1.479,0.238,1.478,2.24,7.327,10.976,4.391,0.978,2.694,0.869,1.107,0.785,1.328,2.782,0.477,1.154,3.002,0.384,66.76,66.372,9.326,3.889,9.524,0.489,1.544,4.523,0.341,2.348,5.0,0.47,0.544,0.716,0.76,0.824,1.652,0.499,0.978,2.63,0.372,0.7,0.4,1.1,0.56,0.376,0.315,4.2,12.1,8.3,5.6,2.2,0.7,10.5,19.1
79,73.5,185,75.0,29.5,10,14,13,15,10,7,13,16,8,9,14,12,14,14,11,19.801,7.5,15.676,0.561,2.575,6.326,0.407,4.924,9.349,0.527,2.226,3.101,0.718,1.101,2.573,3.674,4.175,1.524,0.075,4.749,3.023,-10.649,12.855,5.25,3.101,2.85,1.951,2.826,0.69,0.675,1.126,0.599,2.302,5.4,0.426,54.026,54.596,8.398,3.6,8.973,0.468,1.2,4.324,0.278,2.399,4.65,0.516,0.9,0.977,0.921,0.274,0.6,0.457,1.223,3.074,0.398,1.6,1.6,3.2,0.581,0.404,0.198,4.6,10.4,7.5,37.2,2.8,0.2,21.8,37.0
80,77.0,230,79.0,32.0,14,14,13,16,13,12,12,10,10,14,9,13,14,16,13,24.295,8.611,19.805,0.533,3.877,11.268,0.344,4.732,8.536,0.554,3.194,4.562,0.7,1.538,3.95,5.488,3.268,1.805,0.29,2.218,2.121,-5.879,14.361,5.365,3.024,3.318,1.317,1.683,0.783,1.365,2.342,0.583,2.051,4.513,0.454,69.424,69.545,12.78,5.171,12.0,0.533,2.439,6.684,0.365,2.733,5.317,0.514,0.61,0.78,0.782,0.317,0.657,0.482,1.804,3.879,0.465,2.5,0.9,3.4,0.557,0.569,0.23,4.7,11.7,8.3,18.8,2.6,0.7,9.2,31.5
