,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
40,78.0,215,84.25,30.0,12,9,11,6,7,4,9,12,4,5,7,12,4,8,10,12.975,5.155,10.411,0.506,0.23,1.104,0.208,4.922,9.307,0.529,2.435,3.385,0.719,1.512,5.822,7.334,0.308,1.026,0.178,1.896,2.797,-1.718,5.501,8.563,0.0,2.949,0.052,0.078,0.667,4.23,7.718,0.548,0.64,1.513,0.423,52.534,52.783,9.974,4.922,8.411,0.593,0.127,0.643,0.198,4.795,7.77,0.617,0.308,0.513,0.6,4.129,6.592,0.626,0.358,0.665,0.538,-0.4,-1.1,-1.5,0.545,0.106,0.325,6.1,23.6,14.8,2.3,1.9,0.6,13.7,23.5
41,75.5,210,81.0,30.5,8,9,10,11,10,14,16,12,18,6,10,9,14,15,11,8.215,2.953,6.238,0.542,0.858,2.286,0.375,2.095,3.951,0.53,1.454,2.358,0.617,0.809,2.048,2.857,5.691,1.762,0.239,3.381,1.714,2.072,10.961,2.856,1.952,2.356,0.975,1.307,0.746,0.451,0.738,0.611,0.664,1.905,0.349,60.112,60.724,7.167,2.977,8.335,0.43,1.215,4.357,0.279,1.762,3.976,0.443,0.452,0.738,0.612,0.43,0.619,0.695,0.881,2.62,0.336,0.2,2.1,2.3,0.565,0.366,0.378,3.1,7.3,5.3,28.0,2.9,0.7,31.7,15.9
42,76.0,205,82.0,31.0,4,11,13,17,3,11,18,16,16,18,11,9,10,9,12,9.025,3.473,6.999,0.506,0.132,0.526,0.251,3.343,6.475,0.516,1.947,2.395,0.813,0.261,1.581,1.842,6.605,1.658,0.209,2.79,1.71,1.422,8.852,3.16,3.213,1.897,1.314,1.658,0.793,0.263,0.526,0.5,1.764,4.289,0.411,53.627,53.579,8.659,3.447,8.815,0.491,1.762,4.735,0.372,1.684,4.078,0.413,0.579,0.922,0.628,0.131,0.344,0.381,0.975,2.816,0.346,2.4,0.5,2.9,0.56,0.075,0.342,1.2,6.2,3.8,36.2,3.1,0.7,25.7,18.6
43,72.5,195,75.0,31.0,13,12,13,10,7,10,12,11,5,9,14,14,19,15,12,14.427,5.126,10.55,0.564,1.651,4.075,0.405,3.473,6.476,0.536,2.526,3.149,0.802,0.849,2.973,3.822,0.851,1.973,0.098,1.675,2.075,9.1,13.025,4.051,2.124,2.448,0.775,1.175,0.66,1.25,2.749,0.455,1.451,2.551,0.569,60.253,59.932,8.627,3.676,8.15,0.529,1.275,3.5,0.364,2.398,4.65,0.516,0.35,0.374,0.936,1.126,1.901,0.592,0.926,2.374,0.39,0.6,-0.3,0.3,0.604,0.386,0.298,3.2,11.7,7.3,4.7,3.3,0.3,12.3,20.4
44,75.5,200,80.0,33.0,13,6,18,15,11,8,12,15,14,8,8,6,4,9,11,10.905,4.335,9.025,0.519,0.689,2.072,0.333,3.643,6.949,0.524,1.549,2.713,0.571,1.714,6.476,8.19,1.572,0.738,0.642,1.928,2.524,-5.999,6.887,6.523,0.406,2.288,0.19,0.236,0.805,3.073,5.929,0.518,0.381,0.784,0.486,52.443,52.54,8.619,4.12,8.356,0.516,0.382,1.262,0.303,3.739,7.096,0.527,0.597,0.785,0.761,2.715,5.358,0.507,0.429,0.954,0.45,-0.2,0.6,0.4,0.534,0.23,0.301,6.9,25.6,16.4,10.9,1.4,2.0,15.9,21.1
45,80.5,210,85.25,31.5,16,16,15,8,9,5,12,19,7,11,7,16,15,10,11,21.952,8.049,17.048,0.521,1.66,5.292,0.314,6.389,11.756,0.543,4.194,4.706,0.891,2.537,6.438,8.975,1.585,1.633,0.709,2.756,3.487,-0.611,7.752,11.073,0.854,3.709,0.365,0.61,0.598,5.172,9.269,0.558,0.855,1.878,0.455,64.797,64.679,10.489,4.878,10.342,0.507,0.732,2.122,0.345,4.148,8.219,0.505,0.513,0.928,0.553,3.123,5.78,0.54,0.514,1.513,0.34,1.9,-0.2,1.7,0.574,0.31,0.276,8.2,21.5,14.8,9.8,2.5,2.0,12.6,29.9
46,78.0,225,84.0,30.5,10,9,10,7,17,9,8,14,5,12,14,9,7,11,11,8.074,3.147,6.366,0.5,0.073,0.268,0.272,3.073,6.096,0.504,1.708,2.61,0.654,1.707,5.268,6.975,0.537,0.707,0.537,1.39,1.877,-4.757,3.432,5.708,0.0,2.121,0.121,0.219,0.553,2.731,5.294,0.516,0.219,0.586,0.374,36.441,36.524,6.412,3.195,5.607,0.572,0.022,0.171,0.129,3.17,5.438,0.583,0.416,0.659,0.631,2.513,4.366,0.576,0.245,0.415,0.59,-0.1,0.7,0.6,0.537,0.042,0.41,10.3,30.2,20.5,5.6,1.9,2.6,15.6,21.6
47,82.0,245,86.0,31.0,18,14,13,6,8,9,12,10,7,7,13,15,8,9,11,17.999,7.275,13.526,0.556,0.5,1.873,0.267,6.776,11.651,0.582,2.951,3.602,0.819,1.775,6.599,8.374,0.3,0.426,1.473,1.526,2.751,-3.274,5.077,12.301,0.051,2.951,0.023,0.05,0.46,6.1,10.15,0.601,0.624,1.451,0.43,55.59,55.545,11.0,5.325,10.374,0.53,0.349,1.125,0.31,4.976,9.25,0.538,0.426,0.649,0.656,4.301,8.0,0.538,0.25,0.599,0.417,1.8,2.1,3.9,0.596,0.138,0.266,7.9,25.5,17.3,2.2,0.8,4.8,9.2,27.6
48,78.0,235,79.25,32.0,8,8,13,9,10,6,13,16,13,11,10,7,15,12,12,5.593,1.918,4.648,0.485,0.675,2.187,0.309,1.241,2.459,0.505,1.081,1.65,0.655,0.623,1.459,2.082,2.405,0.729,0.108,1.163,1.325,5.376,9.776,1.785,1.269,1.352,0.514,0.756,0.68,0.379,0.81,0.468,0.35,0.89,0.393,31.989,31.954,5.188,2.216,5.434,0.477,0.757,2.674,0.283,1.46,2.757,0.53,0.378,0.593,0.637,0.486,0.621,0.783,0.595,1.539,0.387,0.8,1.2,2.0,0.52,0.471,0.355,4.2,10.3,7.2,21.9,2.3,0.6,17.8,18.1
49,84.0,245,87.25,31.0,15,14,11,9,16,6,10,7,11,12,8,17,6,11,12,16.695,6.501,10.391,0.626,0.0,0.045,0.0,6.501,10.349,0.628,3.695,4.979,0.742,2.195,7.74,9.935,0.435,1.129,0.935,1.39,3.107,14.543,2.707,12.608,0.045,3.63,0.0,0.021,0.0,6.261,9.933,0.63,0.198,0.391,0.506,58.14,58.424,10.197,5.023,9.348,0.545,0.151,0.435,0.347,4.87,8.913,0.546,0.326,0.457,0.713,4.282,8.044,0.532,0.26,0.412,0.631,2.7,0.5,3.2,0.663,0.004,0.479,8.6,30.3,19.5,2.3,1.9,2.9,9.9,21.7
50,71.0,160,75.0,30.5,9,15,16,12,10,8,17,18,8,7,14,14,19,11,12,17.656,6.026,13.763,0.55,3.08,7.893,0.39,2.947,5.87,0.502,2.525,3.052,0.827,0.842,3.104,3.946,1.106,1.185,0.106,1.238,2.238,6.027,15.465,2.421,1.527,2.133,0.315,0.579,0.544,0.895,1.895,0.472,1.736,3.396,0.511,64.488,64.27,9.395,3.972,8.631,0.544,1.447,4.288,0.337,2.525,4.342,0.582,0.342,0.394,0.868,1.052,1.394,0.755,1.132,2.552,0.444,1.7,-0.6,1.1,0.584,0.573,0.222,2.8,10.8,6.7,5.6,1.8,0.3,7.6,22.6
51,80.5,255,79.0,32.5,13,12,11,9,10,8,11,13,9,7,6,13,13,12,12,16.098,6.658,12.122,0.566,0.414,0.879,0.471,6.245,11.244,0.555,2.367,4.098,0.578,2.072,6.294,8.366,0.611,0.416,1.171,1.314,2.78,-5.366,5.335,11.413,0.294,3.243,0.097,0.147,0.66,5.611,9.781,0.574,0.533,1.319,0.404,54.822,54.5,9.269,4.56,9.122,0.508,0.146,0.438,0.333,4.413,8.683,0.508,0.292,0.755,0.387,3.977,7.608,0.523,0.146,0.316,0.462,2.1,0.1,2.3,0.578,0.073,0.338,8.4,24.7,16.7,4.4,0.8,4.0,8.6,25.1
52,78.0,235,82.0,25.0,14,13,12,12,11,13,6,8,11,9,11,15,4,7,11,12.195,4.512,8.22,0.561,0.194,0.536,0.362,4.317,7.683,0.562,2.975,3.926,0.758,2.243,6.613,8.856,0.489,0.755,0.659,0.805,2.635,6.608,4.172,8.146,0.195,3.048,0.022,0.022,1.0,4.051,7.073,0.573,0.243,0.586,0.415,49.744,49.615,7.879,3.829,7.073,0.557,0.219,0.488,0.449,3.61,6.584,0.548,0.366,0.682,0.537,2.999,5.293,0.567,0.243,0.611,0.398,2.5,0.7,3.2,0.613,0.065,0.478,9.5,27.6,18.6,3.2,1.5,2.5,7.5,19.1
53,77.0,220,80.0,33.5,8,10,7,18,5,9,8,14,13,9,9,9,10,13,10,9.815,3.534,8.303,0.504,1.305,4.187,0.312,2.233,4.116,0.543,1.441,1.883,0.765,0.766,1.232,1.998,4.977,0.93,0.093,3.047,2.489,-1.161,13.419,2.187,2.07,1.791,0.629,0.767,0.82,0.465,0.861,0.54,1.139,2.488,0.458,48.503,48.323,10.954,4.605,10.349,0.529,1.744,4.861,0.359,2.861,5.488,0.521,0.836,1.116,0.749,0.278,0.464,0.599,1.743,3.905,0.446,1.3,-1.4,-0.1,0.537,0.504,0.227,3.2,5.2,4.2,33.3,1.9,0.4,25.0,22.2
54,73.0,180,78.0,31.0,4,12,6,12,8,4,7,10,7,9,14,10,16,8,9,13.352,4.73,10.864,0.501,1.433,4.324,0.331,3.296,6.539,0.504,2.459,3.568,0.689,1.026,2.623,3.649,1.513,1.567,0.161,1.595,1.758,2.432,12.805,3.243,1.161,2.757,0.919,1.243,0.739,0.704,1.651,0.426,1.676,3.649,0.459,60.796,60.582,10.785,4.432,9.865,0.547,1.919,5.108,0.376,2.514,4.756,0.529,0.35,0.459,0.763,0.676,1.27,0.532,1.487,3.027,0.491,0.6,-1.3,-0.7,0.537,0.398,0.328,3.7,9.9,6.7,8.2,2.6,0.5,11.4,21.1
55,80.0,220,80.0,26.5,6,16,11,7,9,13,12,14,6,9,13,18,9,4,11,13.386,4.84,10.57,0.499,0.864,2.59,0.334,3.977,7.978,0.498,2.842,3.318,0.857,2.113,6.318,8.431,0.522,0.909,0.524,1.773,2.455,6.614,7.694,6.18,0.0,2.954,0.159,0.295,0.539,2.931,5.681,0.516,0.887,2.0,0.444,55.819,55.048,6.931,3.341,7.112,0.487,0.25,0.954,0.262,3.093,6.161,0.502,0.34,0.638,0.533,2.34,4.774,0.49,0.408,0.749,0.545,0.3,1.2,1.5,0.556,0.245,0.314,8.1,23.9,16.0,3.3,1.6,1.9,12.8,22.1
56,82.5,275,86.0,28.0,17,12,8,10,18,11,5,5,9,10,4,13,6,11,10,17.166,6.857,11.356,0.605,0.021,0.049,0.429,6.832,11.308,0.604,3.426,4.451,0.77,3.786,9.57,13.356,0.428,0.475,1.691,1.38,3.501,-0.072,2.714,13.381,0.049,3.643,0.0,0.049,0.0,6.643,10.809,0.615,0.141,0.452,0.312,64.766,64.145,9.976,4.881,9.975,0.5,0.214,0.668,0.32,4.666,9.307,0.501,0.332,0.524,0.634,3.931,7.952,0.494,0.405,0.833,0.486,2.8,1.9,4.7,0.645,0.004,0.392,11.5,33.0,21.5,2.4,0.7,4.7,9.4,20.1
57,72.5,200,73.0,27.5,7,16,13,13,4,5,15,11,15,16,9,16,6,10,12,8.675,3.0,8.076,0.466,1.527,4.624,0.33,1.475,3.45,0.428,1.15,1.399,0.822,0.376,1.373,1.749,1.076,0.475,0.025,1.501,1.501,-7.05,15.934,1.399,0.525,1.274,0.174,0.324,0.537,0.525,1.048,0.501,0.775,2.076,0.373,37.514,37.112,5.227,2.276,5.498,0.476,0.677,2.399,0.282,1.6,3.1,0.516,0.224,0.275,0.815,0.475,0.726,0.654,0.898,2.1,0.428,-1.3,1.3,0.0,0.499,0.573,0.173,2.2,8.2,5.2,11.2,1.3,0.1,14.7,24.7
58,72.0,155,78.0,34.5,9,17,19,5,6,10,15,6,12,12,14,15,15,8,11,20.952,6.899,15.95,0.542,3.501,9.974,0.351,3.4,5.977,0.569,3.649,4.577,0.797,1.0,1.601,2.601,3.076,1.601,0.098,2.348,2.426,6.675,14.254,4.502,2.099,3.475,1.377,1.95,0.706,0.877,1.575,0.557,1.148,2.45,0.469,61.722,61.506,9.674,3.927,8.824,0.548,1.825,4.876,0.374,2.099,3.95,0.531,0.449,0.6,0.748,0.749,1.076,0.696,0.899,2.276,0.395,2.3,0.0,2.4,0.583,0.625,0.287,3.4,5.9,4.6,17.0,2.6,0.3,11.6,29.4
59,75.0,210,80.25,29.0,11,16,11,10,12,10,13,11,9,13,7,16,8,5,10,15.841,5.79,13.607,0.508,2.238,6.105,0.367,3.554,7.5,0.474,2.027,2.369,0.856,1.263,5.448,6.711,0.526,0.896,0.184,1.473,2.264,-3.342,13.209,4.315,0.473,1.896,0.052,0.105,0.495,2.105,4.0,0.526,1.396,3.396,0.411,54.831,54.866,7.262,3.342,7.711,0.471,0.578,2.133,0.271,2.762,5.578,0.495,0.29,0.552,0.525,1.604,3.0,0.535,0.87,2.027,0.429,0.8,2.7,3.5,0.541,0.449,0.174,4.8,20.2,12.5,3.9,1.6,0.6,9.1,26.3
60,80.5,235,85.0,28.0,7,14,13,5,6,9,5,19,5,11,14,15,10,8,10,11.878,4.22,8.659,0.566,1.367,3.269,0.418,2.854,5.39,0.529,2.074,2.488,0.834,1.585,5.075,6.66,0.684,1.292,0.535,0.754,2.708,10.733,11.633,3.951,0.05,2.267,0.121,0.293,0.413,1.855,3.27,0.567,0.879,1.829,0.481,49.953,49.9,6.683,3.194,7.415,0.45,0.292,1.122,0.26,2.901,6.292,0.461,0.196,0.341,0.575,2.512,5.194,0.484,0.195,0.756,0.258,2.0,0.9,2.9,0.609,0.378,0.287,6.5,23.3,14.4,4.4,2.6,2.0,7.2,18.9
61,75.5,165,77.25,30.5,10,19,9,16,13,6,15,14,8,13,11,19,17,18,12,18.561,6.733,14.073,0.567,2.491,6.658,0.374,4.245,7.415,0.572,2.61,2.757,0.947,1.269,5.146,6.415,0.755,1.464,0.194,1.294,2.121,-3.952,13.428,4.439,1.148,1.951,0.51,0.684,0.746,1.707,3.22,0.53,2.022,3.51,0.576,57.204,56.903,7.732,3.295,7.634,0.507,1.147,3.537,0.324,2.148,4.099,0.524,0.269,0.341,0.789,0.902,1.488,0.606,0.976,2.268,0.43,2.3,2.0,4.2,0.607,0.473,0.196,4.6,20.7,12.2,5.1,2.6,0.6,7.8,25.9
62,78.0,210,79.0,28.0,15,16,9,7,8,12,12,13,15,11,12,15,14,15,12,14.827,5.171,11.073,0.554,1.929,5.049,0.382,3.245,6.024,0.539,2.563,3.757,0.682,1.123,2.56,3.683,3.707,1.463,0.171,2.098,2.001,8.855,12.988,3.854,1.707,2.853,0.902,1.293,0.698,1.022,1.902,0.537,1.317,2.829,0.466,62.497,62.494,8.853,3.537,9.294,0.476,1.781,5.293,0.336,1.754,4.0,0.439,0.292,0.391,0.747,0.635,1.244,0.51,0.83,2.367,0.351,1.3,1.5,2.8,0.583,0.456,0.339,4.0,8.9,6.5,18.5,2.3,0.5,14.2,21.4
63,80.5,205,80.25,25.5,14,10,11,7,7,10,14,13,16,11,10,10,12,5,11,11.763,4.309,10.69,0.475,1.546,5.285,0.293,2.761,5.404,0.511,1.595,2.168,0.736,0.976,1.668,2.644,7.024,0.882,0.237,3.572,2.88,3.216,12.763,3.523,3.666,2.096,0.905,1.191,0.76,0.856,1.595,0.537,1.001,2.618,0.382,60.913,60.684,9.334,3.904,8.881,0.525,1.523,4.143,0.368,2.382,4.737,0.503,0.809,1.047,0.773,0.524,1.048,0.5,1.047,2.641,0.396,1.9,0.3,2.2,0.505,0.494,0.203,3.4,6.0,4.6,37.7,1.5,0.7,23.5,22.0
64,79.5,220,86.25,28.5,16,12,11,5,15,7,7,8,11,6,6,16,7,16,11,18.732,7.559,13.313,0.58,0.318,1.072,0.297,7.244,12.244,0.592,3.292,4.489,0.733,1.95,8.294,10.244,0.171,0.658,1.124,1.243,2.389,6.342,4.446,13.512,0.096,3.366,0.0,0.023,0.0,6.733,11.024,0.611,0.488,1.195,0.408,46.124,47.246,7.049,3.488,8.049,0.438,0.073,0.293,0.249,3.414,7.754,0.44,0.073,0.488,0.15,3.047,6.611,0.461,0.292,0.658,0.444,4.0,3.6,7.6,0.613,0.081,0.337,10.8,35.3,24.6,1.8,1.4,4.5,7.5,32.5
65,81.0,240,83.0,28.5,15,13,6,9,15,16,8,16,4,7,13,13,5,15,11,17.219,6.707,12.144,0.565,0.317,1.024,0.31,6.39,11.121,0.575,3.489,4.66,0.749,2.854,9.072,11.926,0.44,1.122,1.416,1.561,3.073,2.757,4.529,11.221,0.096,3.244,0.05,0.097,0.515,5.512,9.171,0.601,0.781,1.854,0.421,61.434,61.761,8.097,3.806,8.002,0.506,0.488,1.12,0.436,3.316,6.879,0.482,0.195,0.267,0.73,2.758,5.294,0.521,0.365,1.317,0.277,2.0,2.3,4.3,0.607,0.084,0.384,10.1,31.8,20.9,2.5,1.8,4.7,9.9,23.0
66,82.0,255,87.25,29.5,7,12,7,10,17,8,13,17,7,11,11,13,11,13,11,8.15,3.106,6.743,0.483,0.297,0.998,0.298,2.809,5.746,0.489,1.641,2.045,0.802,1.871,5.896,7.767,0.724,0.658,0.488,1.296,2.191,3.296,6.267,4.724,0.276,1.553,0.042,0.108,0.389,2.32,4.489,0.517,0.446,1.149,0.388,45.427,45.559,8.278,4.087,7.235,0.572,0.106,0.403,0.263,3.978,6.831,0.582,0.319,0.532,0.6,3.469,5.808,0.597,0.191,0.49,0.39,-0.5,0.0,-0.5,0.533,0.148,0.303,9.1,28.6,18.9,4.8,1.4,2.0,14.5,17.7
67,75.5,215,79.0,27.5,11,9,11,7,12,9,11,10,13,12,9,8,8,10,10,10.195,3.879,9.194,0.502,1.464,3.95,0.371,2.413,5.244,0.46,0.975,1.635,0.596,1.024,3.78,4.804,1.392,0.805,0.146,1.316,1.682,3.026,11.933,3.902,1.172,1.683,0.195,0.316,0.617,1.756,3.292,0.533,0.464,1.634,0.284,60.904,60.655,9.562,4.049,9.416,0.508,1.463,4.244,0.345,2.583,5.172,0.499,0.364,0.535,0.68,0.878,1.709,0.514,1.341,2.926,0.458,-0.1,0.2,0.1,0.514,0.43,0.178,3.8,13.7,8.8,6.9,1.3,0.4,11.7,16.4
68,76.0,175,78.0,25.5,7,17,9,9,11,7,13,11,12,16,17,14,15,5,11,20.476,7.276,16.4,0.499,1.826,5.325,0.343,5.451,11.075,0.492,4.1,4.801,0.854,0.977,2.024,3.001,5.249,0.999,0.099,3.803,2.775,1.277,12.033,5.901,2.925,3.723,2.65,4.15,0.639,0.3,0.748,0.401,2.501,6.175,0.405,63.842,63.812,11.474,4.849,10.901,0.526,1.776,5.35,0.332,3.075,5.551,0.554,0.648,0.724,0.895,0.601,0.925,0.65,1.824,3.902,0.467,2.6,-0.1,2.5,0.553,0.325,0.293,3.3,7.2,5.2,29.2,1.6,0.3,17.0,31.2
69,71.5,205,75.0,33.0,10,16,12,11,5,8,17,10,16,15,13,14,16,17,12,14.148,5.031,10.439,0.551,1.442,3.646,0.396,3.588,6.796,0.528,2.649,2.881,0.919,0.412,1.235,1.647,4.235,0.912,0.087,3.149,2.09,-3.912,12.332,3.941,2.647,2.292,1.646,2.441,0.674,0.323,0.704,0.459,1.618,3.648,0.444,46.565,46.825,7.088,3.117,6.852,0.517,0.852,3.119,0.273,2.265,3.735,0.606,0.942,1.029,0.915,0.472,0.559,0.844,0.853,2.147,0.397,2.4,0.4,2.7,0.604,0.349,0.276,2.1,5.9,4.0,34.8,1.9,0.3,21.2,29.1
70,74.5,195,75.0,27.5,12,15,11,13,4,9,16,8,15,15,15,13,13,15,12,15.368,5.288,10.843,0.55,1.342,3.686,0.364,3.948,7.159,0.551,3.447,4.447,0.775,0.527,1.342,1.869,6.237,1.422,0.079,3.393,2.395,17.475,11.145,4.263,3.29,3.288,1.92,2.949,0.651,0.21,0.551,0.381,1.816,3.658,0.496,60.908,60.718,7.896,3.316,7.976,0.495,1.262,3.895,0.324,2.052,4.078,0.503,0.737,0.947,0.778,0.423,0.655,0.646,0.897,2.473,0.363,2.8,0.8,3.7,0.6,0.34,0.41,1.9,4.7,3.4,31.8,2.3,0.2,21.0,23.8
71,73.0,200,76.25,32.5,8,15,13,8,9,6,13,15,17,16,7,13,13,15,12,13.616,4.591,10.434,0.533,1.948,5.618,0.347,2.642,4.819,0.548,2.488,3.051,0.815,0.768,2.154,2.922,7.027,1.205,0.128,2.359,2.026,14.231,14.489,2.719,2.999,2.128,0.999,1.488,0.671,0.359,0.513,0.7,1.281,2.821,0.454,54.576,54.626,7.898,3.411,8.129,0.486,1.078,3.694,0.292,2.333,4.435,0.526,0.768,1.051,0.731,0.486,0.744,0.653,1.078,2.64,0.408,4.6,1.3,6.0,0.578,0.538,0.292,2.9,8.7,5.7,40.7,2.2,0.4,16.7,23.0
72,81.5,250,87.0,31.0,13,10,16,12,12,15,7,12,13,12,11,10,10,11,12,16.73,6.706,12.144,0.579,0.658,1.78,0.37,6.049,10.365,0.584,2.658,3.93,0.676,3.099,7.681,10.78,1.097,0.878,1.22,1.537,2.708,-0.611,5.326,11.17,0.464,3.244,0.267,0.414,0.645,5.317,8.928,0.596,0.462,1.025,0.451,57.977,57.946,7.341,3.537,8.221,0.447,0.269,0.805,0.334,3.269,7.415,0.441,0.389,0.731,0.532,2.757,6.319,0.436,0.12,0.367,0.327,2.8,2.3,5.1,0.603,0.147,0.324,11.5,27.8,19.8,7.3,1.5,3.9,10.0,23.9
73,70.0,155,73.0,27.5,10,18,18,11,8,4,14,8,19,19,15,16,14,11,13,21.892,7.177,14.956,0.588,3.245,8.221,0.395,3.932,6.734,0.584,4.289,4.931,0.87,0.956,2.001,2.957,6.712,1.534,0.133,1.912,2.157,14.712,14.229,4.756,4.465,3.291,1.953,2.735,0.714,0.421,0.91,0.463,1.555,3.089,0.503,59.587,59.361,9.223,3.912,9.512,0.485,1.399,4.467,0.313,2.512,5.045,0.498,0.732,0.845,0.866,0.556,0.845,0.658,1.222,3.354,0.364,6.7,0.8,7.6,0.639,0.55,0.33,3.7,7.4,5.6,34.4,2.6,0.4,10.0,28.8
74,82.0,200,88.0,29.5,14,15,12,8,9,10,14,19,10,10,11,15,14,12,12,15.605,5.791,11.262,0.598,1.895,4.709,0.402,3.896,6.554,0.594,2.131,2.921,0.73,1.054,4.866,5.92,1.0,1.368,0.341,0.788,1.71,10.104,10.65,5.42,0.816,2.077,0.183,0.236,0.775,2.526,4.106,0.615,1.184,2.211,0.536,56.956,56.884,8.053,3.368,7.895,0.51,1.315,3.344,0.393,2.053,4.552,0.451,0.185,0.316,0.585,1.182,2.368,0.499,0.684,1.869,0.366,2.7,1.6,4.3,0.622,0.418,0.259,4.2,17.7,11.2,5.7,2.4,1.1,5.9,21.2
75,73.5,195,80.0,29.0,10,14,10,15,8,10,17,17,17,18,10,12,12,16,13,9.923,3.564,8.103,0.5,0.975,2.694,0.362,2.59,5.409,0.479,1.821,2.335,0.78,0.513,2.129,2.642,4.566,1.666,0.128,3.23,2.359,1.974,12.86,2.511,1.589,1.819,0.796,1.231,0.647,0.463,0.872,0.531,1.335,3.309,0.403,54.144,54.829,7.973,3.282,8.384,0.476,1.41,4.642,0.304,1.872,3.744,0.5,0.591,0.795,0.743,0.385,0.59,0.653,0.896,2.359,0.38,0.0,1.4,1.4,0.543,0.332,0.288,2.3,8.3,5.5,27.6,3.1,0.5,26.1,21.1
76,79.0,195,82.0,31.0,14,7,11,15,5,9,12,11,15,14,12,6,17,11,12,15.302,5.869,10.957,0.594,1.281,3.302,0.388,4.587,7.652,0.599,2.283,3.825,0.597,0.672,1.956,2.628,8.629,1.998,0.13,3.433,2.543,14.89,8.938,6.392,4.238,2.935,2.608,3.044,0.857,0.586,0.954,0.614,1.392,3.652,0.381,69.973,70.048,9.651,3.956,10.37,0.465,1.74,5.804,0.3,2.216,4.567,0.485,0.848,1.107,0.766,0.304,0.542,0.561,1.066,2.913,0.366,3.6,1.1,4.8,0.605,0.301,0.349,2.1,6.0,4.1,35.0,2.9,0.4,21.4,20.7
77,82.0,220,84.0,33.0,16,13,6,4,17,6,7,14,9,5,14,13,11,12,10,17.073,6.877,12.416,0.564,0.243,0.612,0.397,6.634,11.806,0.562,3.074,3.976,0.773,2.488,7.926,10.414,0.732,0.583,0.682,1.22,2.976,4.708,3.513,12.829,0.05,3.049,0.05,0.219,0.228,6.367,11.196,0.569,0.22,0.388,0.567,57.454,57.383,11.44,5.657,10.026,0.57,0.121,0.244,0.496,5.537,9.781,0.566,0.388,0.706,0.55,4.829,8.441,0.572,0.318,0.633,0.502,2.8,0.0,2.7,0.603,0.049,0.32,9.6,32.3,20.6,4.4,1.0,2.2,7.9,24.2
78,76.0,195,77.25,32.0,13,14,18,17,12,10,15,10,14,12,15,13,17,6,13,21.956,7.371,15.76,0.573,3.304,8.608,0.384,4.065,7.152,0.568,3.913,4.871,0.803,1.086,2.567,3.653,2.849,2.219,0.087,1.888,2.174,16.217,14.238,4.738,1.632,3.455,1.305,1.955,0.668,1.067,1.848,0.577,1.695,3.348,0.506,62.603,62.426,9.413,3.913,10.197,0.462,1.586,5.458,0.291,2.326,4.738,0.491,0.434,0.565,0.768,0.326,0.524,0.622,1.564,3.652,0.428,2.8,1.4,4.2,0.613,0.546,0.309,3.7,9.2,6.4,15.7,3.6,0.3,9.5,28.4
79,71.5,180,72.0,29.5,8,5,11,12,5,9,13,10,15,14,18,5,14,18,11,11.98,4.749,10.437,0.466,0.228,1.0,0.228,4.521,9.437,0.479,2.25,3.708,0.607,0.645,1.251,1.896,6.834,0.959,0.104,3.46,2.791,4.999,8.073,4.749,2.313,3.146,1.979,3.0,0.66,0.397,0.729,0.545,2.145,5.708,0.376,62.274,62.036,9.958,4.228,10.501,0.474,1.502,5.125,0.293,2.728,5.375,0.508,1.209,1.522,0.794,0.332,0.436,0.761,1.187,3.418,0.347,1.9,0.2,2.1,0.496,0.096,0.355,2.3,4.6,3.5,32.4,1.5,0.3,22.3,22.6
80,76.0,215,79.0,29.0,13,15,13,9,10,10,17,7,5,15,13,14,16,16,12,13.807,4.944,10.084,0.585,1.916,4.389,0.437,3.028,5.694,0.532,1.999,2.667,0.75,0.835,3.747,4.582,0.473,1.5,0.334,1.445,1.472,-0.279,12.894,3.667,1.249,2.055,0.778,1.249,0.623,1.055,2.002,0.527,1.193,2.443,0.488,53.593,53.62,6.638,2.779,6.584,0.504,1.083,2.861,0.379,1.696,3.721,0.456,0.193,0.249,0.775,0.778,1.445,0.538,0.723,2.029,0.356,0.7,1.2,1.9,0.613,0.435,0.264,3.4,15.2,9.3,3.0,2.8,1.1,11.4,21.3
